URL,url_length,has_ip_address,has_at_symbol,num_dots,num_hyphens,num_subdomains,is_https,has_port,url_depth,has_double_slash_redirect,domain_length,has_suspicious_keywords,path_length,query_length,num_special_chars,tld_in_path,domain_age_days,is_shortened_url,num_digits_in_domain,has_valid_ssl,Label
penthequasirequirement.teapartyfaxproject.com/forums/viewforum.php?f=2l621&amp;sid=.h125n54kp0i45192033&amp;,108,0,0,4,0,0,0,0,2,0,0,0,66,41,5,1,-1,0,0,0,bad
am-london.com/,14,0,0,1,0,0,0,0,1,0,0,0,14,0,0,1,-1,0,0,0,good
www.yamaha.com/yec/,19,0,0,2,0,0,0,0,2,0,0,0,19,0,0,1,-1,0,0,0,good
chesapeaketraditions.com/cfmb-07-july-pewter-bracelet.html,58,0,0,2,0,0,0,0,1,0,0,0,58,0,0,1,-1,0,0,0,good
siegelproductions.ca/ottawarocks/brunch.htm,43,0,0,2,0,0,0,0,2,0,0,0,43,0,0,0,-1,0,0,0,good
nhl.com/ice/draftsearch.htm,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
members.shaw.ca/brokersca/,26,0,0,2,0,0,0,0,2,0,0,0,26,0,0,0,-1,0,0,0,good
vpr.net/episode/45702/,22,0,0,1,0,0,0,0,3,0,0,0,22,0,0,1,-1,0,0,0,good
houseofnames.com/mctavish-family-crest,38,0,0,1,0,0,0,0,1,0,0,0,38,0,0,1,-1,0,0,0,good
heraldstandard.com/marketplace/route-furniture-warehouse/business_1118551198.html,81,0,0,2,0,0,0,0,3,0,0,0,81,0,0,1,-1,0,0,0,good
pcmamembers.com/seasonal-gabrielle-goyette/,43,0,0,1,0,0,0,0,2,0,0,0,43,0,0,1,-1,0,0,0,good
www.ezyware.com/ezypage.htm,27,0,0,3,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
thelabelman.com/label_library.php,33,0,0,2,0,0,0,0,1,0,0,0,33,0,0,1,-1,0,0,0,good
feeds.rapidfeeds.com/81908/,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,bad
eliteprospects.com/player.php?player=10904,42,0,0,2,0,0,0,0,1,0,0,0,29,12,2,1,-1,0,0,0,good
en.wikipedia.org/wiki/Dan_Delisle,33,0,0,2,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
mohhsus.com/?page_id=1338,25,0,0,1,0,0,0,0,1,0,0,0,12,12,2,1,-1,0,0,0,good
elyrics.net/read/d/donovan-lyrics/three-king-fishers-lyrics.html,64,0,0,2,0,0,0,0,4,0,0,0,64,0,0,1,-1,0,0,0,good
tranmere-rovers.co.uk/,22,0,0,2,0,0,0,0,1,0,0,0,22,0,0,0,-1,0,0,0,good
canpages.ca/people-directory/QC/saint-romuald/9912-pouliot-list.html,68,0,0,2,0,0,0,0,4,0,0,0,68,0,0,0,-1,0,0,0,good
books.simonandschuster.com/I-Sniper/Stephen-Hunter/9781416565154,64,0,0,2,0,0,0,0,3,0,0,0,64,0,0,1,-1,0,0,0,good
youtube.com/watch?v=3mHWPLttpis,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
infoplease.com/ipea/A0901432.html,33,0,0,2,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
canada-heros.com/abbott_maude.html,34,0,0,2,0,0,0,0,1,0,0,0,34,0,0,1,-1,0,0,0,good
nfl.com/draft/history/fulldraft?type=team,41,0,0,1,0,0,0,0,3,0,0,0,31,9,2,1,-1,0,0,0,good
singingthefaithplus.org.uk/,27,0,0,2,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
www.dcs.gla.ac.uk/Keith/Preface.html,36,0,0,5,0,0,0,0,2,0,0,0,36,0,0,0,-1,0,0,0,good
doc.novahue.org/upCopy/,23,0,0,2,0,0,0,0,2,0,0,0,23,0,0,1,-1,0,0,0,bad
dotnetupdatechecker.com/,24,0,0,1,0,0,0,0,1,0,0,1,24,0,0,1,-1,0,0,0,bad
perfectpeople.net/celebrity-star/13282/lorena-gale.htm,54,0,0,2,0,0,0,0,3,0,0,0,54,0,0,1,-1,0,0,0,good
'www.hzmuma.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;fjfxvmuamp\%3bssl=0&amp;dest',106,0,0,5,0,0,0,0,2,0,0,1,19,86,8,1,-1,0,0,0,bad
associatedcontent.com/article/1840059/american_serial_killer_robert_berdella.html,81,0,0,2,0,0,0,0,3,0,0,0,81,0,0,1,-1,0,0,0,good
ucjpevjjl.work/data/info.php,28,0,0,2,0,0,0,0,2,0,0,0,28,0,0,0,-1,0,0,0,bad
booktown.com/stcroixprints/browsehomes.php,42,0,0,2,0,0,0,0,2,0,0,0,42,0,0,1,-1,0,0,0,good
polhkinglobal.com/powerful/products/?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,77,0,0,1,0,0,0,0,3,0,0,0,36,40,2,1,-1,0,0,0,bad
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=iulsligus.battle.net/d3/en/index&amp;app=com-d3,106,0,0,7,0,0,0,0,2,0,0,1,30,75,5,0,-1,0,0,0,bad
lpmxp2083.com,13,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,-1,0,0,0,bad
hiphopwired.com/2011/02/14/53rd-annual-grammy-award-winners-full-list/,70,0,0,1,0,0,0,0,5,0,0,0,70,0,0,1,-1,0,0,0,good
irenta.lt/6bmqpuxc,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,0,-1,0,0,0,bad
duquette.org/ENGLISH/Database/dat285.htm,40,0,0,2,0,0,0,0,3,0,0,0,40,0,0,1,-1,0,0,0,good
fgaospace.wordpress.com/,24,0,0,2,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,good
manta.com/c/mt12lkq/big-brothers-big-sisters-of-essex-hudson-and-union-counties-new-jersey-inc,94,0,0,1,0,0,0,0,3,0,0,0,94,0,0,1,-1,0,0,0,good
tools.ietf.org/html/rfc1621,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
trulia.com/property-sitemap/OH/Wapakoneta/45895/State_Route_501/,64,0,0,1,0,0,0,0,6,0,0,0,64,0,0,1,-1,0,0,0,good
www.outdoorsmokergrills.com/login/,34,0,0,2,0,0,0,0,2,0,0,1,34,0,0,1,-1,0,0,0,bad
selway-fisher.com/DoubleEs.htm,30,0,0,2,0,0,0,0,1,0,0,0,30,0,0,1,-1,0,0,0,good
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=ZGw2a2J3QGFyY29yLmRl,154,0,0,2,0,0,0,0,2,0,0,0,35,118,4,1,-1,0,0,0,bad
netprospex.com/company/executives/McCownGordon-Construction?companyID=1660939,77,0,0,1,0,0,0,0,3,0,0,0,59,17,2,1,-1,0,0,0,good
tripadvisor.com/ShowTopic-g274951-i1314-k4481454-Currency_exchange_in_Vilnius-Vilnius.html,90,0,0,2,0,0,0,0,1,0,0,0,90,0,0,1,-1,0,0,0,good
www.complang.tuwien.ac.at/forth/gforth/Docs-html/,49,0,0,4,0,0,0,0,4,0,0,0,49,0,0,1,-1,0,0,0,good
joker11.funpic.de/panel/index.php?login,39,0,0,3,0,0,0,0,2,0,0,1,33,5,1,0,-1,0,0,0,bad
cafe-bg.com/87t34f,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,bad
cityofheroes.wikia.com/wiki/Freak_of_Nature_Badge,49,0,0,2,0,0,0,0,2,0,0,0,49,0,0,1,-1,0,0,0,good
kkohanidds.com/incfile/asset-file/8b777d663126a6bcb7648c81a4b5a5b7/,67,0,0,1,0,0,0,0,4,0,0,0,67,0,0,1,-1,0,0,0,bad
mp3bear.com/?q=vishal+shekhar+hits,34,0,0,1,0,0,0,0,1,0,0,0,12,21,2,1,-1,0,0,0,good
www.ms.unimelb.edu.au/~enting/spline.html,41,0,0,5,0,0,0,0,2,0,0,0,41,0,0,0,-1,0,0,0,good
en.wikipedia.org/wiki/Les_Brasseurs_RJ,38,0,0,2,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,good
cmaj.ca/content/171/12/1433.full,32,0,0,2,0,0,0,0,4,0,0,0,32,0,0,0,-1,0,0,0,good
accounts-google-com.webs.com/,29,0,0,2,0,0,0,0,1,0,0,1,29,0,0,1,-1,0,0,0,bad
eigties.com/,12,0,0,1,0,0,0,0,1,0,0,0,12,0,0,1,-1,0,0,0,good
www.dripsocks.com.br/site/MOBILE-DO/absa-mobiledo/absaBanking/index.php,71,0,0,4,0,0,0,0,5,0,0,1,71,0,0,1,-1,0,0,0,bad
organtranspl.com/Public/kindeditor/attached/file/20160427/20160427170639_36015.html,83,0,0,2,0,0,0,0,6,0,0,0,83,0,0,1,-1,0,0,0,bad
articles.sitepoint.com/article/code-html-email-newsletters,58,0,0,2,0,0,0,0,2,0,0,0,58,0,0,1,-1,0,0,0,good
theblackpage.forumotion.com/t205-japanese-horror-films-american-remakes,71,0,0,2,0,0,0,0,1,0,0,0,71,0,0,1,-1,0,0,0,good
airtravel.about.com/od/charterlowcostairl4/Charter_Low_Cost_Airlines_in_North_America.htm,89,0,0,3,0,0,0,0,3,0,0,0,89,0,0,1,-1,0,0,0,good
go2l.ink/1EhP,13,0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,-1,0,0,0,bad
ysupenguins.com/sportspages/basketballm/baskhist.htm,52,0,0,2,0,0,0,0,3,0,0,0,52,0,0,1,-1,0,0,0,good
facebook.com/pages/Digital-Underground/109463355745987?sk=info,62,0,0,1,0,0,0,0,3,0,0,0,54,7,2,1,-1,0,0,0,good
thaibirding.com/ornithology/thaimig.htm,39,0,0,2,0,0,0,0,2,0,0,0,39,0,0,1,-1,0,0,0,good
goldenladywedding.com/8fh34f3,29,0,0,1,0,0,0,0,1,0,0,0,29,0,0,1,-1,0,0,0,bad
rootsweb.ancestry.com/~mnstloui/197599b2.htm,44,0,0,3,0,0,0,0,2,0,0,0,44,0,0,1,-1,0,0,0,good
linkedin.com/pub/dwayne-taylor/13/468/985,41,0,0,1,0,0,0,0,5,0,0,0,41,0,0,1,-1,0,0,0,good
steamsurprise.prv.co.il/,24,0,0,3,0,0,0,0,1,0,0,0,24,0,0,0,-1,0,0,0,bad
bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs,49,0,0,1,0,0,0,0,5,0,0,0,49,0,0,1,-1,0,0,0,bad
insiderpages.com/b/15240139695/avila-university-kansas-city,59,0,0,1,0,0,0,0,3,0,0,0,59,0,0,1,-1,0,0,0,good
cms.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.craftycarlos.com/988d69e3197f3a630602b14e25afd059/,184,0,0,12,0,0,0,0,2,0,0,0,184,0,0,1,-1,0,0,0,bad
quod.lib.umich.edu/m/micounty/ARH7628.0001.001?rgn=main;view=fulltext,69,0,0,5,0,0,0,0,3,0,0,0,46,22,3,0,-1,0,0,0,good
refkeromning.com//s5/forum.php,30,0,0,2,0,0,0,0,3,1,0,0,30,0,0,1,-1,0,0,0,bad
commons.wikimedia.org/wiki/Category:Club_Atl%C3%A9tico_Atlanta,62,0,0,2,0,0,0,0,2,0,0,0,62,0,2,1,-1,0,0,0,good
scribd.com/doc/37647374/Broadcaster-2008-85-2-Fall,50,0,0,1,0,0,0,0,3,0,0,0,50,0,0,1,-1,0,0,0,good
amazon.com/Assassins-2004-Broadway-Revival-Cast/dp/B0002B161Y,61,0,0,1,0,0,0,0,3,0,0,0,61,0,0,1,-1,0,0,0,good
hippofile.com.hostlogr.com/,27,0,0,3,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
clubofmalw.ws/1ceplva,21,0,0,1,0,0,0,0,1,0,0,0,21,0,0,0,-1,0,0,0,bad
www.bryantwebconsulting.com/blog/,33,0,0,2,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
yesuzuki.web.fc2.com/heu7sqm8,29,0,0,3,0,0,0,0,1,0,0,0,29,0,0,1,-1,0,0,0,bad
obits.rootsweb.ancestry.com/cgi-bin/obit.cgi?Surname=+%2Bsamantha&type=Keyword&Start=700,88,0,0,4,0,0,0,0,2,0,0,0,44,43,7,1,-1,0,0,0,good
lakearrowheadcc.com/,20,0,0,1,0,0,0,0,1,0,0,0,20,0,0,1,-1,0,0,0,good
rankwhat.com/?viva=news&Keywords=Jacob+Fink&FORM=QSNR1,54,0,0,1,0,0,0,0,1,0,0,0,13,40,6,1,-1,0,0,0,good
infraredme.com/556/455.exe,26,0,0,2,0,0,0,0,2,0,0,0,26,0,0,1,-1,0,0,0,bad
www.arcadecontrols.com/arcade_brian.html,40,0,0,3,0,0,0,0,1,0,0,0,40,0,0,1,-1,0,0,0,good
sunviewblinds.co.za/tr/en/doss,30,0,0,2,0,0,0,0,3,0,0,0,30,0,0,0,-1,0,0,0,bad
harrymarnell.net/PE-LINKS.htm,29,0,0,2,0,0,0,0,1,0,0,0,29,0,0,1,-1,0,0,0,good
imdb.com/name/nm0023231/,24,0,0,1,0,0,0,0,3,0,0,0,24,0,0,1,-1,0,0,0,good
accessoryinasia.com/keybase/post.php,36,0,0,2,0,0,0,0,2,0,0,0,36,0,0,1,-1,0,0,0,bad
eyelashcanada.com/,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,good
lumino.ca/exe/g/index.html,26,0,0,2,0,0,0,0,3,0,0,0,26,0,0,0,-1,0,0,0,bad
constructoravym.cl/installation1/uk-eng/,40,0,0,1,0,0,0,0,3,0,0,0,40,0,0,0,-1,0,0,0,bad
us-places.com/Texas/Fayette-County.htm,38,0,0,2,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,good
kusports.com/mens_basketball/big12_tournament/2008/schedule/,60,0,0,1,0,0,0,0,5,0,0,0,60,0,0,1,-1,0,0,0,good
rottentomatoes.com/celebrity/ellie_kemper/,42,0,0,1,0,0,0,0,3,0,0,0,42,0,0,1,-1,0,0,0,good
joynergraphics.com/2e7qysyn,27,0,0,1,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,bad
kinghama.gwchost.com/login.html,31,0,0,3,0,0,0,0,1,0,0,1,31,0,0,1,-1,0,0,0,bad
pipl.com/directory/name/Levesque/Adelard,40,0,0,1,0,0,0,0,4,0,0,0,40,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Charlene_Wong,35,0,0,2,0,0,0,0,2,0,0,0,35,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Grantham_University_College_of_Engineering_and_Computer_Science,85,0,0,2,0,0,0,0,2,0,0,0,85,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Tennis_at_the_2000_Summer_Olympics_%E2%80%93_Men%27s_Doubles,82,0,0,2,0,0,0,0,2,0,0,0,82,0,4,1,-1,0,0,0,good
en.wikipedia.org/wiki/Paris,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
facebook.com/people/Steve-Riedel/660632183,42,0,0,1,0,0,0,0,3,0,0,0,42,0,0,1,-1,0,0,0,good
multipluspromocional2012.pro.tc/,32,0,0,2,0,0,0,0,1,0,0,0,32,0,0,0,-1,0,0,0,bad
aaa.aa24.net/,13,0,0,2,0,0,0,0,1,0,0,0,13,0,0,1,-1,0,0,0,bad
mylife.com/chesneeshull,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,good
wikicars.org/en/Mercury_Meteor,30,0,0,1,0,0,0,0,2,0,0,0,30,0,0,1,-1,0,0,0,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp6hRwe6Y6kyx9XJmxueJB_wvlmfv00e6CvX_ob-aRGknk1ViZQNs-6aIu96g4k885MjlPg5ZNHysJvIrtRcYUpUyQsIbFTAU8cj05b3qwBQ-1PoKnD7FscUEWLXHD2CMhBFTdkAUb5PCKBCYzsvrREKzzPiAx2TO6zYjEKelyRR1pZ2ln8UEZNdEaoq3HPYAJ7vn5S3bCOY7Obu59gKfJje5hh-w\%3D\%3D&amp;attredirects=0',371,0,0,3,0,0,0,0,3,0,0,1,79,291,9,1,-1,0,0,0,bad
news.nhknews.hk/,16,0,0,2,0,0,0,0,1,0,0,0,16,0,0,0,-1,0,0,0,bad
supplyinistanbul.com/cache/d2b4bfa4986623f6f4c3b16d1b81d91.html,63,0,0,2,0,0,0,0,2,0,0,0,63,0,0,1,-1,0,0,0,bad
acronyms.thefreedictionary.com/Wilayah+Persekutuan+Kuala+Lumpur,63,0,0,2,0,0,0,0,1,0,0,0,63,0,0,1,-1,0,0,0,good
netdatabio.com/GD/,18,0,0,1,0,0,0,0,2,0,0,0,18,0,0,1,-1,0,0,0,bad
mylife.com/c-2170118871,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,good
monsunstuttgarts.trucksbyswat.net/jdhm4mhfys.php\nwww.pferdefit.de/,67,0,0,5,0,0,0,0,2,0,0,0,67,0,0,1,-1,0,0,0,bad
twilightguide.com/tg/,21,0,0,1,0,0,0,0,2,0,0,0,21,0,0,1,-1,0,0,0,good
stepintohistory.com/states/MO/Missouri_1855.htm,47,0,0,2,0,0,0,0,3,0,0,0,47,0,0,1,-1,0,0,0,good
1067kissfm.com/,15,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,-1,0,0,0,good
www.sys-concept.com/Mutt_connections.html,41,0,0,3,0,0,0,0,1,0,0,0,41,0,0,1,-1,0,0,0,good
linkedin.com/in/robertjmcnamara,31,0,0,1,0,0,0,0,2,0,0,0,31,0,0,1,-1,0,0,0,good
rty.skycam4.com/index.php?zn2KcbiZKxrHDIc=l3SMfPrfJxzFGMSUb-nJDa9BMEXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFSOzQfZPVQlyZAdChoB_Oqki0vHjUnH1cmQ9laHYghP7ZXBQOc43wugy7VHcc8hwBWD4TVZy7wVBAsVtw4Tma-fBKqKp0N6RgBnEB_CbJQlqw-fECT6PXl5gv2pHn4oieWX_PBxn5Qs3lM&amp;dfgsdf=2548,273,0,0,3,0,0,0,0,1,0,0,0,25,247,4,1,-1,0,0,0,bad
facebook.com/people/Jeanne-Hines/1051250060,43,0,0,1,0,0,0,0,3,0,0,0,43,0,0,1,-1,0,0,0,good
chowhound.chow.com/boards/1,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
myspace.com/joshturner,22,0,0,1,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,good
www.stopbure.com/modules/MenuManager/images/EZ/,47,0,0,2,0,0,0,0,5,0,0,0,47,0,0,1,-1,0,0,0,bad
jointventure.com/,17,0,0,1,0,0,0,0,1,0,0,0,17,0,0,1,-1,0,0,0,good
facebook.com/mobify,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
gomusicnow.com/album.html?id=109370,35,0,0,2,0,0,0,0,1,0,0,0,25,9,2,1,-1,0,0,0,good
91.220.163.32/a2/,17,1,0,3,0,0,0,0,2,0,0,0,17,0,0,0,-1,0,0,0,bad
names.whitepages.com/robert/rabun,33,0,0,2,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
'update-informations013.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',193,0,0,3,0,0,0,0,1,0,0,1,50,142,13,1,-1,0,0,0,bad
edmunds.com/repairshops/all/NorthDakota/Lamoure.html,52,0,0,2,0,0,0,0,4,0,0,0,52,0,0,1,-1,0,0,0,good
findarticles.com/p/articles/mi_m0EIN/is_2002_Sept_4/ai_91043160/,64,0,0,1,0,0,0,0,6,0,0,0,64,0,0,1,-1,0,0,0,good
womenshistory.about.com/od/protestant/a/aimee_mcpherson.htm,59,0,0,3,0,0,0,0,4,0,0,0,59,0,0,1,-1,0,0,0,good
31hours.com/streaming-live-fc-dallas-vs-new-york-red-bulls-17-09-2011/,70,0,0,1,0,0,0,0,2,0,0,0,70,0,0,1,-1,0,0,0,good
ip-addr.es/,11,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,-1,0,0,0,bad
freewebs.com/tricolore/lhistoire.htm,36,0,0,2,0,0,0,0,2,0,0,0,36,0,0,1,-1,0,0,0,good
ukmysteryshopperjobs.com/,25,0,0,1,0,0,0,0,1,0,0,0,25,0,0,1,-1,0,0,0,good
irelandstoves.com/,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,good
lakesatcenterra.com/g38f3fg,27,0,0,1,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,bad
thefullwiki.org/Toronto_Maple_Leafs,35,0,0,1,0,0,0,0,1,0,0,0,35,0,0,1,-1,0,0,0,good
ckjh.cksd.wednet.edu/staff/bridgetbu/mw/microworldsindex.htm,60,0,0,4,0,0,0,0,4,0,0,0,60,0,0,0,-1,0,0,0,good
croonet.com/start/E_MjY5OTkwMQ%3D%3D/,37,0,0,1,0,0,0,0,3,0,0,0,37,0,2,1,-1,0,0,0,good
80.224.32.4/test,16,1,0,3,0,0,0,0,1,0,0,0,16,0,0,0,-1,0,0,0,bad
us.battle.net-d3-tw.account-eu.com/battle_net_account.php?ref=us.battle.net/account/management/index.xml&amp;app=bam,116,0,0,8,0,0,0,0,1,0,0,1,57,58,4,1,-1,0,0,0,bad
crankyflier.com/2008/11/13/delta-channels-pan-am-decides-to-fly-to-every-airport-on-earth/,90,0,0,1,0,0,0,0,5,0,0,0,90,0,0,1,-1,0,0,0,good
houghtalingsgarage.com/,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,good
amazon.ca/Georgy-Girl-James-Mason/dp/B0009I8QHC,47,0,0,1,0,0,0,0,3,0,0,0,47,0,0,0,-1,0,0,0,good
three.kjghkjdfjhdc.biz/gsd585dl1g\nwww.lavoro24.it/milano/addetto_customer_service-61123.html?utm_source=Indeed&utm_medium=cpc&utm_campaign=Indeed,146,0,0,5,0,0,0,0,3,0,0,0,93,52,6,0,-1,0,0,0,bad
aslikarabulut.com/wp-content/plugins/aa.php?t=x55c411nagl75,59,0,0,2,0,0,0,0,3,0,0,0,43,15,2,1,-1,0,0,0,bad
baseball-almanac.com/players/player.php?p=bouchde01,51,0,0,2,0,0,0,0,2,0,0,0,39,11,2,1,-1,0,0,0,good
bgalaw.co.il/content.php?id=5,29,0,0,3,0,0,0,0,1,0,0,0,24,4,2,0,-1,0,0,0,good
dr-delgado.eyeballz.com/2jiucIQJ/y3wNjUKRuv2.php,48,0,0,3,0,0,0,0,2,0,0,0,48,0,0,1,-1,0,0,0,bad
englishstate.com/87yfhc,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,bad
queer-arts.org/ClassicalAlibi/pages/30%20Ted%20Shawn%2C%20Adonis%2C1923.htm,75,0,0,2,0,0,0,0,3,0,0,0,75,0,5,1,-1,0,0,0,good
farklerules.com/,16,0,0,1,0,0,0,0,1,0,0,0,16,0,0,1,-1,0,0,0,good
guesstrade.com/rss/feed/stream/,31,0,0,1,0,0,0,0,4,0,0,0,31,0,0,1,-1,0,0,0,bad
plantsroyal.org/css/salomon.rar,31,0,0,2,0,0,0,0,2,0,0,0,31,0,0,1,-1,0,0,0,bad
jigsaw.com/scid9366520/jan_ericsson.xhtml,41,0,0,2,0,0,0,0,2,0,0,0,41,0,0,1,-1,0,0,0,good
newschool.edu/nssr/het/schools/postk.htm,40,0,0,2,0,0,0,0,4,0,0,0,40,0,0,0,-1,0,0,0,good
immobilien1000.de/78yhuinFYs,28,0,0,1,0,0,0,0,1,0,0,0,28,0,0,0,-1,0,0,0,bad
webanswers.com/legal/children-and-the-law/can-my-26-year-old-son-change-his-last-name-on-his-birth-certificate-and-if-so-how-3337a4,131,0,0,1,0,0,0,0,3,0,0,0,131,0,0,1,-1,0,0,0,good
jacksjoint.com/osj-2-www.htm,28,0,0,2,0,0,0,0,1,0,0,0,28,0,0,1,-1,0,0,0,good
csepp.ky.gov/counties/,22,0,0,2,0,0,0,0,2,0,0,0,22,0,0,0,-1,0,0,0,good
web.53educationlending.com/stafford.asp,39,0,0,3,0,0,0,0,1,0,0,0,39,0,0,1,-1,0,0,0,good
mistic.kz/,10,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,-1,0,0,0,good
youtube.com/watch?v=E4IfDjDyWEY,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
eu-bliizzard.tk/login.asp?app=bam&amp;amp;amp;ref=us.battle.net/account/management/index.xml,92,0,0,5,0,0,0,0,1,0,0,1,25,66,4,0,-1,0,0,0,bad
openlibrary.org/search?publisher_facet=Centre%20franco-ontarien%20de%20ressources%20pédagogiques,96,0,0,1,0,0,0,0,1,0,0,0,22,73,6,1,-1,0,0,0,good
gilkes.com/page/78/Hydropower.htm,33,0,0,2,0,0,0,0,3,0,0,0,33,0,0,1,-1,0,0,0,good
coho.physics.mcmaster.ca/hydra/,31,0,0,3,0,0,0,0,2,0,0,0,31,0,0,0,-1,0,0,0,good
us.battle.net.login.en.oo-rs.com/login/en/login.html?app=wam&amp;ref=worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,119,0,0,8,0,0,0,0,3,0,0,1,52,66,8,1,-1,0,0,0,bad
torontosoccerfans.com/news/mls_supplemental_draft_2007/,55,0,0,1,0,0,0,0,3,0,0,0,55,0,0,1,-1,0,0,0,good
events.r20.constantcontact.com/register/event?llr=n9mbhrcab&oeidk=a07e3vihy2hc2c3002f,85,0,0,3,0,0,0,0,2,0,0,0,45,39,4,1,-1,0,0,0,good
en.wikipedia.org/wiki/Category:Companies_established_in_1939,60,0,0,2,0,0,0,0,2,0,0,0,60,0,0,1,-1,0,0,0,good
tools.ietf.org/html/rfc442,26,0,0,2,0,0,0,0,2,0,0,0,26,0,0,1,-1,0,0,0,good
texasstatebank.net/,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
www.haskell.org/hugs/,21,0,0,2,0,0,0,0,2,0,0,0,21,0,0,1,-1,0,0,0,good
www.faqs.org/faqs/computer-lang/pli-faq/,40,0,0,2,0,0,0,0,4,0,0,0,40,0,0,1,-1,0,0,0,good
ungava-adventures.com/en/trip-packages/caribou-hunting/caribou-hunting-in-northern-quebec,89,0,0,1,0,0,0,0,4,0,0,0,89,0,0,1,-1,0,0,0,good
tfsgroup.org/d/WellsLINK/WellsLINK/WellsLINK/WellsLINK/WellsLINK/index.html,75,0,0,2,0,0,0,0,7,0,0,0,75,0,0,1,-1,0,0,0,bad
cavbooster.com/,15,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,-1,0,0,0,good
marketingnatural.net/845yfgh?ylfuwtp=xvamobaye,46,0,0,1,0,0,0,0,1,0,0,0,28,17,2,1,-1,0,0,0,bad
zoominfo.com/people/Auger_Serge_1181066163.aspx,47,0,0,2,0,0,0,0,2,0,0,0,47,0,0,1,-1,0,0,0,good
spokeo.com/Harold+Shapiro,25,0,0,1,0,0,0,0,1,0,0,0,25,0,0,1,-1,0,0,0,good
cgp.si/en/Contact,17,0,0,1,0,0,0,0,2,0,0,0,17,0,0,0,-1,0,0,0,good
